Name,Size / Usage,Context,Input,Digest,Updated,source,size_gb
llama3:latest,4.7GB,8K,Text,365c0bd3c000,2 years ago,llama\llama3.csv,4.7
llama3:instruct,4.7GB,8K,Text,365c0bd3c000,2 years ago,llama\llama3.csv,4.7
qwen2.5-coder:7b-instruct-q4_K_M,4.7GB,32K,Text,dae161e27b0e,1 year ago,qwen\qwen2.5-coder.csv,4.7
qwen2:7b-text-q4_K_M,4.7GB,128K,Text,37dee31a1b72,2 years ago,qwen\qwen2.csv,4.7
qwen2.5-coder:7b-base-q4_K_M,4.7GB,32K,Text,bd8755145f1c,1 year ago,qwen\qwen2.5-coder.csv,4.7
llama-pro:instruct,4.7GB,4K,Text,,,llama\llama-pro.csv,4.7
llama-pro:text,4.7GB,4K,Text,,,llama\llama-pro.csv,4.7
llama3.1:8b-instruct-q4_0,4.7GB,128K,Text,42182419e950,1 year ago,llama\llama3.1.csv,4.7
llama3.1:8b-instruct-q4_K_S,4.7GB,128K,Text,778e1e675704,1 year ago,llama\llama3.1.csv,4.7
qwen2.5:7b,4.7GB,32K,Text,845dbda0ea48,1 year ago,qwen\qwen2.5.csv,4.7
granite3.1-dense:8b-instruct-q4_0,4.7GB,128K,Text,fc2c18155205,1 year ago,granite\granite3.1-dense.csv,4.7
granite3.1-dense:8b-instruct-q4_K_S,4.7GB,128K,Text,4707086b3bed,1 year ago,granite\granite3.1-dense.csv,4.7
llama-pro:latest,4.7GB,4K,Text,,,llama\llama-pro.csv,4.7
llama-guard3:8b-q4_0,4.7GB,128K,Text,d8d7fb8dfa56,1 year ago,llama\llama-guard3.csv,4.7
llama3-gradient:8b-instruct-1048k-q4_K_S,4.7GB,1M,Text,419da1c2bc33,2 years ago,llama\llama3-gradient.csv,4.7
llama3-groq-tool-use:latest,4.7GB,8K,Text,36211dad2b15,2 years ago,llama\llama3-groq-tool-use.csv,4.7
llama3-groq-tool-use:8b-q4_0,4.7GB,8K,Text,36211dad2b15,2 years ago,llama\llama3-groq-tool-use.csv,4.7
qwen2:7b-instruct-q4_K_M,4.7GB,32K,Text,f10f702d139e,1 year ago,qwen\qwen2.csv,4.7
llama-pro:8b-text-q4_0,4.7GB,4K,Text,,,llama\llama-pro.csv,4.7
llama2-uncensored:7b-chat-q5_K_S,4.7GB,2K,Text,f2f04ee3b17e,2 years ago,llama\llama2-uncensored.csv,4.7
llama-pro:8b-instruct-q4_0,4.7GB,4K,Text,,,llama\llama-pro.csv,4.7
llama3-groq-tool-use:8b-q4_K_S,4.7GB,8K,Text,9dc66563ded8,2 years ago,llama\llama3-groq-tool-use.csv,4.7
llama3.1:8b-text-q4_0,4.7GB,128K,Text,025059e83055,2 years ago,llama\llama3.1.csv,4.7
qwen2.5:latest,4.7GB,32K,Text,845dbda0ea48,1 year ago,qwen\qwen2.5.csv,4.7
granite4.2:8b-q3_K_L,4.7GB,128K,Text,418c3ffbe5f7,1 week ago,granite\granite4.2.csv,4.7
llama3.1:8b-text-q4_K_S,4.7GB,128K,Text,d1a421604a57,2 years ago,llama\llama3.1.csv,4.7
qwen2.5:7b-instruct-q4_K_M,4.7GB,32K,Text,845dbda0ea48,1 year ago,qwen\qwen2.5.csv,4.7
granite4.1:8b-q3_K_L,4.7GB,128K,Text,d780c2e519e8,4 months ago,granite\granite4.1.csv,4.7
granite3.2:8b-instruct-q4_0,4.7GB,128K,Text,7680f21822da,1 year ago,ibm\granite3.2.csv,4.7
granite3.2:8b-instruct-q4_K_S,4.7GB,128K,Text,f80ab17b6c1a,1 year ago,ibm\granite3.2.csv,4.7
granite4.1:8b-q3_K_L,4.7GB,128K,Text,d780c2e519e8,4 months ago,ibm\granite4.1.csv,4.7
granite4.2:8b-q3_K_L,4.7GB,128K,Text,84181ef35707,1 week ago,ibm\granite4.2.csv,4.7
granite3.3:8b-instruct-q4_K_S,4.7GB,128K,Text,a148a74a9d83,1 year ago,ibm\granite3.3.csv,4.7
granite3.3:8b-instruct-q4_0,4.7GB,128K,Text,00b60d797185,1 year ago,ibm\granite3.3.csv,4.7
granite3.3:8b-base-q4_K_S,4.7GB,128K,Text,89abbed3f1cb,1 year ago,ibm\granite3.3.csv,4.7
granite3.3:8b-base-q4_0,4.7GB,128K,Text,e9d7f84dc6d8,1 year ago,ibm\granite3.3.csv,4.7
deepseek-coder:6.7b-base-q5_0,4.7GB,16K,Text,bcea528a2f2f,2 years ago,deepseek\deepseek-coder.csv,4.7
deepseek-coder:6.7b-base-q5_K_S,4.7GB,16K,Text,dcff193117f4,2 years ago,deepseek\deepseek-coder.csv,4.7
granite3.2-guardian:5b-q6_K,4.7GB,128K,Text,6946343626e0,1 year ago,ibm\granite3.2-guardian.csv,4.7
qwen2.5-coder:7b-instruct,4.7GB,32K,Text,dae161e27b0e,1 year ago,qwen\qwen2.5-coder.csv,4.7
qwen3-embedding:8b,4.7GB,40K,Text,64b933495768,11 months ago,qwen\qwen3-embedding.csv,4.7
qwen3-embedding:8b-q4_K_M,4.7GB,40K,Text,64b933495768,11 months ago,qwen\qwen3-embedding.csv,4.7
qwen3-embedding:latest,4.7GB,40K,Text,64b933495768,11 months ago,qwen\qwen3-embedding.csv,4.7
granite3.2-guardian:5b,4.7GB,128K,Text,6946343626e0,1 year ago,ibm\granite3.2-guardian.csv,4.7
codegemma:7b-code-q3_K_L,4.7GB,8K,Text,,,gemma\codegemma.csv,4.7
granite3.1-dense:8b-instruct-q4_K_S,4.7GB,128K,Text,c810f9f87239,1 year ago,ibm\granite3.1-dense.csv,4.7
granite3.1-dense:8b-instruct-q4_0,4.7GB,128K,Text,ae4ec03ce4d2,1 year ago,ibm\granite3.1-dense.csv,4.7
granite3-dense:8b-instruct-q4_0,4.7GB,4K,Text,9c8d487501fc,1 year ago,ibm\granite3-dense.csv,4.7
granite3.1-dense:8b-base-q4_K_S,4.7GB,128K,Text,15fd07f32d63,1 year ago,ibm\granite3.1-dense.csv,4.7
granite3.1-dense:8b-base-q4_0,4.7GB,128K,Text,34adea260aff,1 year ago,ibm\granite3.1-dense.csv,4.7
codegemma:7b-instruct-v1.1-q3_K_L,4.7GB,8K,Text,,,gemma\codegemma.csv,4.7
codegemma:7b-instruct-q3_K_L,4.7GB,8K,Text,,,gemma\codegemma.csv,4.7
granite3-dense:8b-instruct-q4_K_S,4.7GB,4K,Text,b3303d14e882,1 year ago,ibm\granite3-dense.csv,4.7
qwen2.5:7b-instruct,4.7GB,32K,Text,845dbda0ea48,1 year ago,qwen\qwen2.5.csv,4.7
deepseek-coder:6.7b-instruct-q5_K_M,4.8GB,16K,Text,d6a1221fb5ff,2 years ago,deepseek\deepseek-coder.csv,4.8
llama2:7b-text-q5_K_M,4.8GB,4K,Text,eaa320e04479,2 years ago,llama\llama2.csv,4.8
llama2:7b-chat-q5_K_M,4.8GB,4K,Text,5918a2e3bb37,2 years ago,llama\llama2.csv,4.8
qwen:7b-chat-v1.5-q4_K_M,4.8GB,32K,Text,315448cc7b99,2 years ago,qwen\qwen.csv,4.8
qwen:7b-text-v1.5-q4_K_M,4.8GB,32K,Text,a2e8ed289a56,2 years ago,qwen\qwen.csv,4.8
granite4.1-guardian:8b-q4_0,4.8GB,128K,Text,a10286f69b99,2 months ago,ibm\granite4.1-guardian.csv,4.8
granite4:tiny-h-q5_K_S,4.8GB,1M,Text,6b3166523d78,11 months ago,ibm\granite4.csv,4.8
granite4:tiny-h-q5_0,4.8GB,1M,Text,308342303824,11 months ago,ibm\granite4.csv,4.8
granite4:tiny-h-base-q5_K_S,4.8GB,1M,Text,123bd7a81e3c,11 months ago,ibm\granite4.csv,4.8
gemma2:9b-instruct-q3_K_M,4.8GB,8K,Text,7461deaf5540,2 years ago,gemma\gemma2.csv,4.8
mistral-nemo:12b-instruct-2407-q2_K,4.8GB,1000K,Text,868f6ba4dbda,1 year ago,mistral\mistral-nemo.csv,4.8
shieldgemma:9b-q3_K_M,4.8GB,8K,Text,1ee83e818fb1,1 year ago,gemma\shieldgemma.csv,4.8
granite4:tiny-h-base-q5_0,4.8GB,1M,Text,ce648d39a07b,11 months ago,ibm\granite4.csv,4.8
llama2-uncensored:7b-chat-q5_K_M,4.8GB,2K,Text,db0d5a17b770,2 years ago,llama\llama2-uncensored.csv,4.8
gemma2:9b-text-q3_K_M,4.8GB,8K,Text,e224c0ba8c7c,2 years ago,gemma\gemma2.csv,4.8
deepseek-coder:6.7b-base-q5_K_M,4.8GB,16K,Text,5d67f76f7c57,2 years ago,deepseek\deepseek-coder.csv,4.8
llama-pro:8b-instruct-q4_K_S,4.8GB,4K,Text,,,llama\llama-pro.csv,4.8
llama-pro:8b-text-q4_K_S,4.8GB,4K,Text,,,llama\llama-pro.csv,4.8
granite4:tiny-h-base-q5_K_M,4.9GB,1M,Text,4b1099cd8e60,11 months ago,ibm\granite4.csv,4.9
llama3-gradient:8b-instruct-1048k-q4_K_M,4.9GB,1M,Text,3ba4af54f02f,2 years ago,llama\llama3-gradient.csv,4.9
llama3-groq-tool-use:8b-q4_K_M,4.9GB,8K,Text,5fa325bad307,2 years ago,llama\llama3-groq-tool-use.csv,4.9
llama-guard3:8b,4.9GB,128K,Text,46f211c3d866,1 year ago,llama\llama-guard3.csv,4.9
granite3-dense:8b,4.9GB,4K,Text,199456d876ee,1 year ago,granite\granite3-dense.csv,4.9
llama3:8b-instruct-q4_K_M,4.9GB,8K,Text,9b8f3f3385bf,2 years ago,llama\llama3.csv,4.9
qwen2.5-coder:7b-instruct-q4_1,4.9GB,32K,Text,b0a7459186aa,1 year ago,qwen\qwen2.5-coder.csv,4.9
deepseek-r1:8b-llama-distill-q4_K_M,4.9GB,128K,Text,9e54bf95550c,1 year ago,deepseek\deepseek-r1.csv,4.9
llama3-chatqa:8b-v1.5-q4_K_M,4.9GB,8K,Text,07e385a3991b,2 years ago,llama\llama3-chatqa.csv,4.9
granite3.3:8b-instruct-q4_K_M,4.9GB,128K,Text,840c9066413c,1 year ago,ibm\granite3.3.csv,4.9
qwen2:7b-text-q4_1,4.9GB,128K,Text,b765b8677fb7,2 years ago,qwen\qwen2.csv,4.9
translategemma:4b-it-q8_0,4.9GB,128K,"Text, Image",69729cbbfd35,7 months ago,gemma\translategemma.csv,4.9
granite3-dense:8b-instruct-q4_K_M,4.9GB,4K,Text,199456d876ee,1 year ago,granite\granite3-dense.csv,4.9
llama3:8b-text-q4_K_M,4.9GB,8K,Text,92666a9c24c8,2 years ago,llama\llama3.csv,4.9
qwen:7b-q4_K_M,4.9GB,32K,Text,e6124c271f88,2 years ago,qwen\qwen.csv,4.9
qwen2:7b-instruct-q4_1,4.9GB,32K,Text,6cbf8f4e11ba,1 year ago,qwen\qwen2.csv,4.9
llama-guard3:8b-q4_K_M,4.9GB,128K,Text,46f211c3d866,1 year ago,llama\llama-guard3.csv,4.9
llama3.1:8b-instruct-q4_K_M,4.9GB,128K,Text,46e0c10c039e,1 year ago,llama\llama3.1.csv,4.9
granite4:tiny-h-q5_K_M,4.9GB,1M,Text,6e95eab3f770,11 months ago,ibm\granite4.csv,4.9
llama-guard3:latest,4.9GB,128K,Text,46f211c3d866,1 year ago,llama\llama-guard3.csv,4.9
gemma:7b-instruct-q3_K_L,4.9GB,8K,Text,1fa1f8e1a003,2 years ago,gemma\gemma.csv,4.9
llama3.1:latest,4.9GB,128K,Text,46e0c10c039e,1 year ago,llama\llama3.1.csv,4.9
qwen2.5-coder:7b-base-q4_1,4.9GB,32K,Text,bcfe87323815,1 year ago,qwen\qwen2.5-coder.csv,4.9
granite3.1-guardian:8b-q4_K_M,4.9GB,128K,Text,decc5db26b8e,1 year ago,ibm\granite3.1-guardian.csv,4.9
granite3.1-dense:8b-instruct-q4_K_M,4.9GB,128K,Text,5b66ee12e3e1,1 year ago,ibm\granite3.1-dense.csv,4.9
granite3-dense:8b-instruct-q4_K_M,4.9GB,4K,Text,721bb52663a1,1 year ago,ibm\granite3-dense.csv,4.9
qwen:7b-chat-q4_K_M,4.9GB,32K,Text,6c6f9fb7cb7b,2 years ago,qwen\qwen.csv,4.9
granite3.2:8b-instruct-q4_K_M,4.9GB,128K,Text,9bcb3335083f,1 year ago,granite\granite3.2.csv,4.9
granite3.1-dense:8b,4.9GB,128K,Text,5b66ee12e3e1,1 year ago,ibm\granite3.1-dense.csv,4.9
granite3-guardian:8b-q4_K_M,4.9GB,8K,Text,cb30605f5616,1 year ago,ibm\granite3-guardian.csv,4.9
granite3-dense:8b,4.9GB,4K,Text,721bb52663a1,1 year ago,ibm\granite3-dense.csv,4.9
qwen2.5:7b-instruct-q4_1,4.9GB,32K,Text,840e00017aa6,1 year ago,qwen\qwen2.5.csv,4.9
granite3.3:latest,4.9GB,128K,Text,fd429f23b909,1 year ago,granite\granite3.3.csv,4.9
granite3.3:8b,4.9GB,128K,Text,fd429f23b909,1 year ago,granite\granite3.3.csv,4.9
granite3.3:8b-base-q4_K_M,4.9GB,128K,Text,da87502f532b,1 year ago,ibm\granite3.3.csv,4.9
granite4.1-guardian:8b-q4_K_S,4.9GB,128K,Text,a8736da3fe78,2 months ago,ibm\granite4.1-guardian.csv,4.9
granite3.3-guardian:8b-q4_K_M,4.9GB,128K,Text,204e1025a57a,1 year ago,ibm\granite3.3-guardian.csv,4.9
granite3.2:8b-instruct-q4_K_M,4.9GB,128K,Text,a2e818b0be20,1 year ago,ibm\granite3.2.csv,4.9
granite3.3:8b,4.9GB,128K,Text,840c9066413c,1 year ago,ibm\granite3.3.csv,4.9
granite3.3:8b-base,4.9GB,128K,Text,7686cd1189f9,1 year ago,ibm\granite3.3.csv,4.9
granite3.2:8b,4.9GB,128K,Text,a2e818b0be20,1 year ago,ibm\granite3.2.csv,4.9
granite3.1-dense:8b-base-q4_K_M,4.9GB,128K,Text,bb109c975f34,1 year ago,ibm\granite3.1-dense.csv,4.9
gemma:7b-text-q3_K_L,4.9GB,8K,Text,1676d1f86165,2 years ago,gemma\gemma.csv,4.9
granite3.2:latest,4.9GB,128K,Text,9bcb3335083f,1 year ago,granite\granite3.2.csv,4.9
granite3.2:8b,4.9GB,128K,Text,9bcb3335083f,1 year ago,granite\granite3.2.csv,4.9
llama3.1:8b,4.9GB,128K,Text,46e0c10c039e,1 year ago,llama\llama3.1.csv,4.9
llama3.1:8b-text-q4_K_M,4.9GB,128K,Text,6f98b5a6e4b7,2 years ago,llama\llama3.1.csv,4.9
mistral:7b-instruct-q5_K_S,5.0GB,32K,Text,6e47e694bb5c,2 years ago,mistral\mistral.csv,5.0
codegemma:7b-v1.1,5.0GB,8K,Text,,,gemma\codegemma.csv,5.0
gemma:7b,5.0GB,8K,Text,a72c7f4d0a15,2 years ago,gemma\gemma.csv,5.0
mistral:7b-text-q5_K_S,5.0GB,32K,Text,be6784da326c,2 years ago,mistral\mistral.csv,5.0
gemma:v1.1,5.0GB,8K,Text,a72c7f4d0a15,2 years ago,gemma\gemma.csv,5.0
gemma:7b-instruct,5.0GB,8K,Text,a72c7f4d0a15,2 years ago,gemma\gemma.csv,5.0
gemma:2b-instruct-v1.1-fp16,5.0GB,8K,Text,fa8ddc50dcc2,2 years ago,gemma\gemma.csv,5.0
mistral-openorca:7b-q5_K_S,5.0GB,32K,Text,dc071e3647c7,2 years ago,mistral\mistral-openorca.csv,5.0
mistral-openorca:7b-q5_0,5.0GB,32K,Text,da128676aa71,2 years ago,mistral\mistral-openorca.csv,5.0
granite3.1-dense:latest,5.0GB,128K,Text,34d3be74ec54,1 year ago,granite\granite3.1-dense.csv,5.0
granite3.1-dense:8b,5.0GB,128K,Text,34d3be74ec54,1 year ago,granite\granite3.1-dense.csv,5.0
granite3.1-dense:8b-instruct-q4_K_M,5.0GB,128K,Text,34d3be74ec54,1 year ago,granite\granite3.1-dense.csv,5.0
mistral:7b-instruct-v0.3-q5_0,5.0GB,32K,Text,78fdb100e03d,1 year ago,mistral\mistral.csv,5.0
mistrallite:7b-v0.1-q5_K_S,5.0GB,32K,Text,6b71023e7195,2 years ago,mistral\mistrallite.csv,5.0
mistrallite:7b-v0.1-q5_0,5.0GB,32K,Text,751a158ec222,2 years ago,mistral\mistrallite.csv,5.0
qwen:7b-q4_1,5.0GB,32K,Text,aced3b622251,2 years ago,qwen\qwen.csv,5.0
gemma3:4b-it-q8_0,5.0GB,128K,"Text, Image",2376388dec16,1 year ago,gemma\gemma3.csv,5.0
mistral:7b-instruct-q5_0,5.0GB,32K,Text,69b94d2f2086,2 years ago,mistral\mistral.csv,5.0
dolphin-mistral:7b-v2-q5_0,5.0GB,32K,Text,f233b1631e2e,2 years ago,mistral\dolphin-mistral.csv,5.0
gemma:latest,5.0GB,8K,Text,a72c7f4d0a15,2 years ago,gemma\gemma.csv,5.0
gemma:instruct,5.0GB,8K,Text,a72c7f4d0a15,2 years ago,gemma\gemma.csv,5.0
gemma:7b-v1.1,5.0GB,8K,Text,a72c7f4d0a15,2 years ago,gemma\gemma.csv,5.0
codegemma:instruct,5.0GB,8K,Text,,,gemma\codegemma.csv,5.0
mistral:7b-text-q5_0,5.0GB,32K,Text,efb1aa205985,2 years ago,mistral\mistral.csv,5.0
mistral:7b-text-v0.2-q5_0,5.0GB,16K,Text,de4b5d95fa55,2 years ago,mistral\mistral.csv,5.0
granite4.0-preview:tiny-instruct-q5_1,5.0GB,1M,Text,767219393fb6,11 months ago,ibm\granite4.0-preview.csv,5.0
granite4.0-preview:tiny-base-q5_1,5.0GB,1M,Text,b2f66f70d3ae,11 months ago,ibm\granite4.0-preview.csv,5.0
codegemma:latest,5.0GB,8K,Text,,,gemma\codegemma.csv,5.0
mistral:7b-text-v0.2-q5_K_S,5.0GB,16K,Text,d419d7d9e74a,2 years ago,mistral\mistral.csv,5.0
mistral:7b-instruct-v0.3-q5_K_S,5.0GB,32K,Text,13690c9631b6,1 year ago,mistral\mistral.csv,5.0
codegemma:7b-instruct-q4_0,5.0GB,8K,Text,,,gemma\codegemma.csv,5.0
dolphin-mistral:7b-v2.1-q5_0,5.0GB,32K,Text,7577f2a6ea36,2 years ago,mistral\dolphin-mistral.csv,5.0
yarn-mistral:7b-128k-q5_K_S,5.0GB,128K,Text,48e075e27562,2 years ago,mistral\yarn-mistral.csv,5.0
yarn-mistral:7b-128k-q5_0,5.0GB,128K,Text,f6e752bb89ba,2 years ago,mistral\yarn-mistral.csv,5.0
dolphin-mistral:7b-v2-q5_K_S,5.0GB,32K,Text,3d1193db8247,2 years ago,mistral\dolphin-mistral.csv,5.0
dolphin-mistral:7b-v2.2-q5_0,5.0GB,32K,Text,05ef3ead3f63,2 years ago,mistral\dolphin-mistral.csv,5.0
codegemma:7b-instruct-v1.1-q4_0,5.0GB,8K,Text,,,gemma\codegemma.csv,5.0
codegemma:2b-code-v1.1-fp16,5.0GB,8K,Text,,,gemma\codegemma.csv,5.0
codegemma:7b-code,5.0GB,8K,Text,,,gemma\codegemma.csv,5.0
codegemma:7b,5.0GB,8K,Text,,,gemma\codegemma.csv,5.0
codegemma:2b-code-fp16,5.0GB,8K,Text,,,gemma\codegemma.csv,5.0
dolphin-mistral:7b-v2.2-q5_K_S,5.0GB,32K,Text,8cb5befe96d0,2 years ago,mistral\dolphin-mistral.csv,5.0
qwen:7b-chat-v1.5-q4_1,5.0GB,32K,Text,3dc4f8204e32,2 years ago,qwen\qwen.csv,5.0
dolphin-mistral:7b-v2.1-q5_K_S,5.0GB,32K,Text,fafa4121da53,2 years ago,mistral\dolphin-mistral.csv,5.0
dolphin-mistral:7b-v2.2.1-q5_0,5.0GB,32K,Text,a22f80a3ea5d,2 years ago,mistral\dolphin-mistral.csv,5.0
codegemma:7b-code-q4_K_S,5.0GB,8K,Text,,,gemma\codegemma.csv,5.0
codegemma:7b-code-q4_0,5.0GB,8K,Text,,,gemma\codegemma.csv,5.0
yarn-mistral:7b-64k-q5_K_S,5.0GB,32K,Text,1fb11cbfb6ad,2 years ago,mistral\yarn-mistral.csv,5.0
yarn-mistral:7b-64k-q5_0,5.0GB,32K,Text,917060ebb0d8,2 years ago,mistral\yarn-mistral.csv,5.0
codegemma:7b-instruct,5.0GB,8K,Text,,,gemma\codegemma.csv,5.0
medgemma1.5:4b-it-q8_0,5.0GB,128K,"Text, Image",d6ae3cddb663,4 months ago,gemma\medgemma1.5.csv,5.0
medgemma:4b-it-q8_0,5.0GB,128K,"Text, Image",fd0b43b1d0ef,4 months ago,gemma\medgemma.csv,5.0
qwen:7b-chat-q4_1,5.0GB,32K,Text,e70d79f49f09,2 years ago,qwen\qwen.csv,5.0
mistral:7b-instruct-v0.2-q5_0,5.0GB,32K,Text,0e6b5e504307,2 years ago,mistral\mistral.csv,5.0
mistral:7b-instruct-v0.2-q5_K_S,5.0GB,32K,Text,db882a87043d,2 years ago,mistral\mistral.csv,5.0
gemma:7b-instruct-v1.1-q4_0,5.0GB,8K,Text,a72c7f4d0a15,2 years ago,gemma\gemma.csv,5.0
dolphin-mistral:7b-v2.8-q5_0,5.0GB,32K,Text,4b957d0f8184,2 years ago,mistral\dolphin-mistral.csv,5.0
dolphin-mistral:7b-v2.6-dpo-laser-q5_0,5.0GB,32K,Text,09bce0353761,2 years ago,mistral\dolphin-mistral.csv,5.0
dolphin-mistral:7b-v2.6-q5_0,5.0GB,32K,Text,e8f5e1669039,2 years ago,mistral\dolphin-mistral.csv,5.0
dolphin-mistral:7b-v2.6-dpo-laser-q5_K_S,5.0GB,32K,Text,c6a7fdc04e62,2 years ago,mistral\dolphin-mistral.csv,5.0
dolphin-mistral:7b-v2.6-q5_K_S,5.0GB,32K,Text,5ce09aea680f,2 years ago,mistral\dolphin-mistral.csv,5.0
gemma:7b-instruct-v1.1-q4_K_S,5.0GB,8K,Text,2c55699e04d0,2 years ago,gemma\gemma.csv,5.0
dolphin-mistral:7b-v2.2.1-q5_K_S,5.0GB,32K,Text,03945b375e86,2 years ago,mistral\dolphin-mistral.csv,5.0
qwen:7b-text-v1.5-q4_1,5.0GB,32K,Text,1c67239d76ac,2 years ago,qwen\qwen.csv,5.0
dolphin-mistral:7b-v2.8-q5_K_S,5.0GB,32K,Text,a9699d013b92,2 years ago,mistral\dolphin-mistral.csv,5.0
codegemma:7b-instruct-q4_K_S,5.0GB,8K,Text,,,gemma\codegemma.csv,5.0
codegemma:7b-instruct-v1.1-q4_K_S,5.0GB,8K,Text,,,gemma\codegemma.csv,5.0
mathstral:7b-v0.1-q5_K_S,5.0GB,32K,Text,e37cf555b2ed,2 years ago,mistral\mathstral.csv,5.0
mathstral:7b-v0.1-q5_0,5.0GB,32K,Text,c766c6cbd32e,2 years ago,mistral\mathstral.csv,5.0
deepseek-coder:6.7b-instruct-q5_1,5.1GB,16K,Text,e13a2f5b13e6,2 years ago,deepseek\deepseek-coder.csv,5.1
llama3.1:8b-instruct-q4_1,5.1GB,128K,Text,e129e608a752,1 year ago,llama\llama3.1.csv,5.1
llama3.1:8b-text-q4_1,5.1GB,128K,Text,4b32d52187b4,2 years ago,llama\llama3.1.csv,5.1
qwen3-vl:4b-thinking-q8_0,5.1GB,256K,"Text, Image",5b16d3ac6a65,10 months ago,qwen\qwen3-vl.csv,5.1
mistral-openorca:7b-q5_K_M,5.1GB,32K,Text,30b5e000fa20,2 years ago,mistral\mistral-openorca.csv,5.1
granite3.3:2b-instruct-f16,5.1GB,128K,Text,83931073e157,1 year ago,ibm\granite3.3.csv,5.1
granite3.3:8b-base-q4_1,5.1GB,128K,Text,6f1a5ae058eb,1 year ago,ibm\granite3.3.csv,5.1
granite4.1:8b-q4_K_S,5.1GB,128K,Text,f7082ba9a6e7,4 months ago,ibm\granite4.1.csv,5.1
granite3.3:2b-base-f16,5.1GB,128K,Text,8ad281da8dd2,1 year ago,ibm\granite3.3.csv,5.1
dolphin-mistral:7b-v2.8-q5_K_M,5.1GB,32K,Text,89cd0f3499d5,2 years ago,mistral\dolphin-mistral.csv,5.1
shieldgemma:9b-q3_K_L,5.1GB,8K,Text,02637dc40252,1 year ago,gemma\shieldgemma.csv,5.1
granite4.1-guardian:8b-q4_K_M,5.1GB,128K,Text,c84f3ddf98bb,2 months ago,ibm\granite4.1-guardian.csv,5.1
llama3-gradient:8b-instruct-1048k-q4_1,5.1GB,1M,Text,1e76a7e4e55b,2 years ago,llama\llama3-gradient.csv,5.1
mistral:7b-instruct-q5_K_M,5.1GB,32K,Text,8397c99c426f,2 years ago,mistral\mistral.csv,5.1
llama3-groq-tool-use:8b-q4_1,5.1GB,8K,Text,b927899ecb62,2 years ago,llama\llama3-groq-tool-use.csv,5.1
granite4.2:8b-q4_K_S,5.1GB,128K,Text,b58135edd0a8,1 week ago,ibm\granite4.2.csv,5.1
granite4.2:8b-q4_0,5.1GB,128K,Text,f50b12c2f6a4,1 week ago,ibm\granite4.2.csv,5.1
llama3:8b-instruct-q4_1,5.1GB,8K,Text,ec0a6ea1fb9b,2 years ago,llama\llama3.csv,5.1
mistral:7b-instruct-v0.3-q5_K_M,5.1GB,32K,Text,e6968ec1decc,1 year ago,mistral\mistral.csv,5.1
granite3.2:2b-instruct-f16,5.1GB,128K,Text,8d5453fc9cc6,1 year ago,ibm\granite3.2.csv,5.1
granite3.2:8b-instruct-q4_1,5.1GB,128K,Text,f59010081b21,1 year ago,ibm\granite3.2.csv,5.1
dolphin-mistral:7b-v2.6-dpo-laser-q5_K_M,5.1GB,32K,Text,89ac2026188b,2 years ago,mistral\dolphin-mistral.csv,5.1
dolphin-mistral:7b-v2.2.1-q5_K_M,5.1GB,32K,Text,e4b72a87ab51,2 years ago,mistral\dolphin-mistral.csv,5.1
dolphin-mistral:7b-v2.6-q5_K_M,5.1GB,32K,Text,24b9c375e0bc,2 years ago,mistral\dolphin-mistral.csv,5.1
llama3-chatqa:8b-v1.5-q4_1,5.1GB,8K,Text,598e30318446,2 years ago,llama\llama3-chatqa.csv,5.1
granite4.1:8b-q4_0,5.1GB,128K,Text,d1ca2294e93a,4 months ago,ibm\granite4.1.csv,5.1
granite3-guardian:2b-fp16,5.1GB,8K,Text,2bf55927dd85,1 year ago,granite\granite3-guardian.csv,5.1
granite3.1-guardian:2b-f16,5.1GB,128K,Text,0518d289bb8e,1 year ago,ibm\granite3.1-guardian.csv,5.1
dolphin-mistral:7b-v2.2-q5_K_M,5.1GB,32K,Text,e9ac7f8b1b41,2 years ago,mistral\dolphin-mistral.csv,5.1
granite3.1-dense:8b-instruct-q4_1,5.1GB,128K,Text,2742c361fad9,1 year ago,ibm\granite3.1-dense.csv,5.1
phi3:14b-medium-128k-instruct-q2_K,5.1GB,4K,Text,94ce47285859,2 years ago,phi\phi3.csv,5.1
granite3-dense:8b-instruct-q4_1,5.1GB,4K,Text,8a47472a11f2,1 year ago,granite\granite3-dense.csv,5.1
llama3:8b-text-q4_1,5.1GB,8K,Text,6b5617036d84,2 years ago,llama\llama3.csv,5.1
llama2:7b-text-q5_1,5.1GB,4K,Text,1a5e521c1e5c,2 years ago,llama\llama2.csv,5.1
granite3.1-dense:2b-base-f16,5.1GB,128K,Text,96c71b4448df,1 year ago,ibm\granite3.1-dense.csv,5.1
granite3-guardian:2b-f16,5.1GB,8K,Text,5742bc2bb98f,1 year ago,ibm\granite3-guardian.csv,5.1
dolphin-mistral:7b-v2-q5_K_M,5.1GB,32K,Text,483a8c29490a,2 years ago,mistral\dolphin-mistral.csv,5.1
granite3-dense:2b-base-f16,5.1GB,4K,Text,5ed129afd07b,1 year ago,ibm\granite3-dense.csv,5.1
llama2:7b-chat-q5_1,5.1GB,4K,Text,ae646aad1ac9,2 years ago,llama\llama2.csv,5.1
granite4.2:8b-q4_0,5.1GB,128K,Text,d4259880557c,1 week ago,granite\granite4.2.csv,5.1
phi3:14b-medium-4k-instruct-q2_K,5.1GB,4K,Text,1d0b237ac0c0,2 years ago,phi\phi3.csv,5.1
